L_M1_foot,L_M1_hand,L_M1_tongue,L_PMd,L_S1S2,R_M1_foot,R_M1_hand,R_M1_tongue,R_PMv,R_S1S2,SMA
-1.679190189219231577e+00,-7.036866603190559122e-01,-1.571124591766324685e-01,-4.519904681153964487e-01,-6.759500809686194156e-01,-7.560614206366814694e-01,-8.885106236306240524e-01,-3.411963593263913075e-01,-1.828087705217244840e+00,-1.211975178752570770e+00,-1.908760425572759489e+00
1.107025947154167023e+00,-1.863372315580558825e+00,1.494262804667995104e-01,-7.039130828147334151e-01,-6.534790132841192811e-01,1.269342316475715160e+00,-8.682395922249569464e-01,-1.548446146741808789e-03,-2.119217771837010877e-01,1.189013971619772431e-01,-7.005745403407324101e-01
3.313798094756818191e+00,8.660325067837931767e-01,3.501221977102504934e-01,1.789068544484067935e+00,1.057372017357892657e+00,3.764282592221691814e+00,-1.493723153464876774e-01,9.794220013378267531e-01,1.005501184106670998e+00,2.900009709502403776e+00,1.578064354531842239e+00
2.872772585688834646e+00,-1.175260702687592973e+00,5.573370765440015528e-01,1.196749049165221956e+00,8.696903757732339368e-01,9.939020309017269073e-01,-2.193385503380057833e-01,6.287761088734136194e-01,2.183992087615642397e-01,3.189479469812217527e+00,8.605507456744694306e-01
-4.135818999839233068e-01,-1.451181498297129613e+00,-4.331639230974215077e-02,-7.409100966914712316e-01,6.315593336510568756e-01,-6.744432632255319415e-01,-8.688737249449606237e-01,9.747602654813605771e-02,9.601605389280240543e-02,7.006378659177088242e-01,4.492391550583514914e-01
-7.208119946671116551e-01,-1.410235387772525550e+00,2.541260296411151365e-01,3.407107556254715952e-01,1.404164141777700971e-02,-1.475707618952244449e+00,-1.382720422219573475e+00,-2.895229759231235933e-01,-5.998854288135545554e-01,2.184849170065289226e+00,-5.089220742604800840e-01
-1.305703748513935336e+00,-3.324671128324593328e-01,2.801756005815391193e-01,-6.040134276187036910e-01,-7.450980554390428112e-02,-4.998804982664462049e-01,1.126569457499000837e+00,1.022587521138130784e+00,1.105186418274775928e+00,3.610998173163444402e-01,-2.099693618924446115e-01
-9.619961584300028568e-01,-2.728580420238388426e-01,-2.190813651913189539e-02,1.273395990428697777e+00,-5.501827083183596923e-01,-2.785803198795418489e-01,5.296009961798903154e-02,9.379188883471640814e-01,-4.757726173969922118e-02,-1.480492841453668440e+00,-4.804440604609365728e-01
1.340438606371876951e+00,8.886583403307706241e-01,-5.696302698441394474e-01,-7.145653881017637321e-01,-1.016803721304545105e+00,1.690229931068143454e+00,1.446088558204564889e-01,-3.179231275076456753e-01,-7.149018410427133707e-01,-1.755224339823928448e+00,-3.676356623730928086e-01
-5.835287738398652335e-01,-3.948641834891956637e-01,8.174973448487497796e-02,-3.087754101120803174e-01,-3.883858650339438445e-01,3.286019122728213171e-01,-1.187958188749036026e+00,-7.487284007959035259e-01,4.120227804401325744e-01,-8.833784391415719917e-01,3.326565951158032969e-02
4.175557506786633485e-15,-9.666540668761068080e-15,-1.382909468637907322e-15,-6.885316134461494689e-15,-5.605648816611087571e-15,3.603167733115697011e-15,-1.337706174153505643e-14,-3.086191101774165888e-15,-7.460680779745800058e-15,-7.448280385783669156e-16,4.554380221954639968e-15
-1.070697926766633223e+00,5.294728222404468942e-01,-6.432186528565699835e-01,-1.684630627154575788e-01,-3.446615949154565595e-01,-1.066776133024020412e+00,7.719620578429483571e-01,-3.137457501333558718e-01,-8.782057670376487712e-02,-5.525035616898569257e-01,-4.172868065778205238e-01
-1.040962780401241350e+00,7.376322209208723280e-01,-6.428680677083060679e-01,-1.837006114079413166e+00,-8.567242813122371015e-01,-8.805550989387412875e-01,2.413280951836790644e-01,-6.814591539394091457e-01,-1.719160008105610871e+00,-1.520447907009049755e-02,1.192900548731246957e+00
-8.620580105906888724e-01,-8.819391246850269983e-01,2.483897123047170141e-01,-1.315661105745187243e+00,-1.351089044169041242e-01,4.987662321518088748e-01,-6.995409069470147623e-01,5.286642665223070248e-01,-1.543834958838013471e-01,1.152780695087712415e+00,2.311807611031798382e-01
-3.750490838652868475e-01,-5.391143402792986095e-01,2.592070740181431909e-02,-6.715209857481228006e-01,-3.883979669684536895e-01,-9.264326668210266791e-02,-6.985846561248272302e-01,-1.593701324298772981e-01,-7.334228385387475679e-01,-4.969818080449042164e-01,9.834894348940800279e-01
-1.637207461463177971e+00,-5.540986189875708456e-01,-1.978396535002533985e-01,-7.299856934410288156e-01,-1.122289270792615062e-01,-6.665436663785527793e-01,-7.571550073421572380e-01,4.431285042139695984e-01,-2.398407140443215846e-01,6.339775897296808793e-01,-8.247682610985826446e-02
-1.079079592546497102e+00,-9.249242994648802785e-02,3.804813809367595390e-01,1.048467282678012369e+00,-3.805931840923695852e-02,-5.844521736926940880e-01,-4.959219604551883820e-01,-8.010045865037518364e-01,-1.056167450548366915e+00,6.613945610382387930e-01,-3.496286541666370762e-01
1.794558918448341922e+00,1.013847090252384175e+00,1.583439885075073050e+00,7.645151090588652165e-01,1.807549369521770144e+00,1.625846984878797308e+00,7.042877848266900775e-01,1.437473239223511667e+00,2.130235841721344059e+00,5.677037266237883184e-01,1.254695951848152413e+00
-1.158405676125665362e+00,1.498756328552424133e+00,1.442369333061280789e+00,9.798200951295030769e-01,1.107806360855252858e+00,-1.777088877335271655e-01,1.741174887701397056e+00,1.333605897155764497e+00,1.308413696788398806e+00,4.077384787927142984e-01,1.378214890460994990e+00
4.756151536159463622e-01,1.327632440811510994e+00,4.128812722127645496e-01,5.825227669484970283e-01,2.409902360376507957e-01,1.193356975935307762e+00,6.463777535331721724e-01,1.019095360216301094e+00,1.398935412764518604e+00,1.907703528975070451e-01,3.698618217296276711e-01
7.440146895383785708e-01,1.524139978204729573e+00,1.216848013597791184e-01,4.430589297336892662e-01,2.081768746205962251e-01,1.623877659776380433e+00,-7.153522200764707017e-01,-8.134601043807300480e-02,-6.444735194514342735e-01,3.360733333319372296e-01,-6.908840295798629461e-01
6.384344984890543140e-01,8.593098526128618575e-01,1.656682138633733814e-01,1.285072498922477324e+00,4.802258374754010961e-01,-6.727437843137165085e-01,1.575428115246743310e+00,6.409719938904004932e-01,1.653816483923627789e+00,1.539189745827970746e-02,2.468873674593501932e-01
-1.031714081332001598e+00,-9.414917704291100864e-02,-3.371644913717460890e-01,-9.764289979015949861e-01,2.910721329098535370e-02,3.547605348899577349e-01,8.896025306235955110e-01,-4.998890727131879985e-01,-7.575817167860606771e-01,-1.271718807613074098e+00,-6.197499365479712807e-01
8.459310547278193759e-01,8.882716197996834984e-01,7.370529571476369668e-01,6.658982586858120944e-01,5.074908086264963147e-01,-1.823600582788188762e-01,5.372012194306866606e-01,4.090532996866784732e-01,-7.563555581116585547e-01,-1.070015030042114512e+00,-1.796411529263588214e-01
-8.605302784732533627e-01,6.719035122088634626e-01,1.625978981273007218e+00,3.931376994472962627e-01,1.606960925786749872e+00,2.373891147555603709e+00,-2.961721146680358976e-02,8.485431999550666626e-01,1.753238563073601375e+00,4.326904739724778404e-01,-1.883581653574695203e-01
-5.200700187028508559e-01,2.758020824433580764e-01,-9.383803770787049192e-01,-9.973020868547491924e-01,-9.233756726379241941e-01,-2.121319389914314291e-01,1.431421855299599699e-01,-8.222036412581418263e-01,-1.213253277257557577e-01,-1.544279665981465710e+00,-1.745064303640633030e+00
-6.961545013025287609e-01,-1.769451522370982577e+00,-8.898459728493666177e-01,-1.708670305722249871e+00,-1.345428016768327018e+00,-4.732262672150132077e-01,-1.582845780765284927e+00,-1.136491272271998421e+00,-7.408905784920849502e-01,-1.887052229323871844e+00,-1.613159370112711155e+00
7.667322720257672142e-01,-1.832940378596822573e+00,6.462131131395440486e-02,-2.007097964237688770e-01,3.749884791663658096e-02,-1.412666904086961717e+00,-1.421844137823787158e+00,-5.583940655803985020e-01,-6.172702870390771590e-01,-8.286501286837242297e-01,-2.497033457503458287e+00
1.378869047405751669e+00,-1.264957409464298466e-01,4.740480332687985743e-01,-1.558058514087329663e-02,-1.116686742861289355e-01,2.569301079278091260e-01,5.819352685257119795e-01,2.904013238312224687e-01,-7.425830734875812911e-02,-1.253263229815649638e+00,-6.454982663873074511e-01
2.995730100428185327e+00,-9.419988861277843739e-01,9.938209053344979615e-01,1.969616871069212793e+00,1.169294152508781215e+00,2.701528674628492777e+00,-8.095924666273515147e-01,5.852497984460224290e-01,7.198480402258551347e-01,2.051143305350692447e+00,1.946594127959919041e+00
1.662942297878353903e+00,7.391132681663827864e-01,4.266657017887543479e-01,2.154528981946795430e+00,1.454857343111133794e+00,7.948429255457788445e-01,5.428647076443712249e-01,1.042114077438203612e+00,1.564023788949887139e+00,3.778818385072788111e+00,3.595038666784333259e+00
1.379194576535369976e-01,3.851350637035669267e-02,4.891435666279264072e-01,-3.428922735430847135e-01,1.100170566597701738e+00,-1.609131340420917766e+00,7.975511974023001827e-01,7.191396327894031826e-01,4.321570445453178366e-01,8.931369207659920484e-01,9.210840074836148528e-01
-2.067835211790203243e+00,-1.724054962439994787e+00,-1.783238571864608213e-01,-7.854615467245826821e-01,-1.099992920267259588e+00,-1.351716419738190123e+00,-1.176839988924487601e+00,-8.076174102999369442e-01,-1.239652280407033347e+00,-1.269045896150967634e+00,-1.092103853784643475e+00
-1.647926709674504941e+00,-1.395435144489525658e+00,-2.115521513297180523e+00,-1.266536663135287677e+00,-1.834786421510800736e+00,-1.677217266960761233e+00,-1.999842851652168685e+00,-2.053576726890495863e+00,-2.611204502691498508e+00,-2.905714451047893832e-01,-1.232282212092310925e+00
1.290146165170084347e-01,-8.791916758515702091e-01,-1.570671402498093672e+00,-2.573707107150593337e-02,-1.023355795397947743e+00,-8.624812406944507570e-01,-1.095732803941646738e+00,-1.514210190702885095e+00,-6.352482896612223762e-01,-3.867751890512344803e-01,-4.442619306867257034e-02
-3.185209706566630161e-01,-5.930785007883597748e-01,-7.214139633772022053e-01,7.251372816124075360e-01,-1.989166603034184244e-01,6.221975141456660419e-01,2.080506161693064793e-01,1.825550178073344076e-01,2.576958659087909553e-01,8.542377216399115181e-01,-4.129690588843691335e-01
6.522079979663901739e-01,5.577278499804571021e-01,-3.403090112334637013e-02,-3.012696916432745509e-01,3.126393941836215773e-01,3.407775078068877583e-01,2.575610206367996979e-01,-2.132781161739481790e-01,3.335015888094418068e-01,6.125536198675627375e-01,5.520084588422337069e-01
4.175557506786633485e-15,-1.052540607695155658e-14,-1.382909468637907322e-15,-7.908854164142164211e-15,-6.767057644804251648e-15,4.144884603513363594e-15,-1.435986382566918114e-14,-3.276022487470822282e-15,-7.547886588065541373e-15,-3.576005248416209847e-15,5.307944144523648776e-15
1.929302910703655505e-01,1.270517576120935854e-01,-2.016271589750302240e-01,9.124919718878149455e-02,3.480318124108658928e-01,-1.445444989823197135e+00,1.151820952713266538e-01,5.312851857753660978e-01,6.515268302284888957e-01,1.828743619287307928e-02,9.511821954956870551e-01
2.597393859621172640e-01,1.434348867451511467e-01,5.100827701478498621e-01,1.443932468475075392e-01,8.395970385731884589e-01,-1.141171701861504628e+00,9.625951268872670052e-01,-2.730754709114923684e-01,-4.789314756704215331e-02,2.604092398008626130e-01,-2.052729175724400112e-01
-7.036534846625923656e-01,-1.251591052372479362e-01,6.771396989932272348e-01,-3.135500209542136929e-01,2.120665233907957359e-01,3.541735693583022981e-01,9.455628312111237221e-01,9.358191627504676147e-01,2.409920472912265410e+00,3.291725456698647856e-02,5.696383274218826953e-01
8.756283535212837643e-01,1.294127612883689160e+00,1.152295370264207142e+00,1.159360953618706835e+00,1.077041890799113499e+00,9.664544882040100315e-01,6.771878943546693064e-01,4.382120737560304402e-01,2.158425023775608353e-01,-1.173824336720967476e-01,5.309086536017708635e-01
-5.296082472951526565e-01,1.391477169584159068e-01,-7.020946544870799721e-01,1.234736984435688134e-01,1.032731148646912206e-01,8.756472886886160212e-02,-3.657913783044977607e-02,-8.622438798594670439e-01,-1.224051819022484056e+00,-1.397192942891938072e+00,1.808528332571070207e-01
-3.606434265286542207e-01,4.377348012680174483e-01,-6.905697575009276390e-01,-7.650509092720010340e-01,-1.841530245975087077e+00,-1.760035053883195477e+00,2.480342288213410740e-01,-1.679995867016681022e+00,-1.289539522843849761e+00,-1.611528253709511915e+00,3.687800716275304591e-01
8.177209656850839559e-02,-9.768662177112080736e-01,-1.380628692170469962e-01,-1.660025405477111304e-01,-7.532240789903495992e-01,-4.486376618769645219e-01,-9.423500876027713913e-01,-4.754351178192801203e-02,-5.633226429909629074e-01,-6.488036592600573416e-01,-5.197950660443330095e-01
-1.005935439136910470e-01,5.919881787751419822e-01,-7.876094631137036117e-01,-4.931854079661232015e-01,-6.476801886566313504e-01,-3.553146907888580230e-01,1.387252387226184824e+00,-3.216862798192025030e-01,3.101208410779529023e-01,-4.238395338937164247e-01,2.770445406654895026e-01
2.126323989735459108e+00,6.279329957706010212e+00,-9.498863505400221285e-01,7.747333068485618979e-01,3.032860368298515574e-01,2.507529378774788764e+00,6.278215520474564215e+00,6.942697519748750046e-02,2.235262967222332087e+00,2.170871920639433128e+00,2.988772101507889190e+00
3.605230320747539463e-01,1.330540419286244447e+00,-1.084547487422720113e+00,2.679307427380112627e-01,-7.474846929254466699e-02,1.937421357126152044e+00,7.537612739391628125e-01,-5.530387048254944427e-01,-1.019389266878050204e+00,7.559699711113019305e-01,-2.547833248592716315e-01
-1.264586498851074436e+00,-9.052882490602411902e-01,-1.152082775296268125e+00,-2.491964581065173157e+00,-1.919215951289847233e+00,-1.108404960439923315e+00,-1.605479392221107915e+00,-9.678189621698453093e-01,-2.724414487598036949e+00,-1.752032915606925201e+00,-2.410935607657703095e+00
-5.147592942384427578e-02,-1.435798953890274676e+00,-3.534521112318175784e-01,5.822170922236994395e-01,-1.324722331054897007e+00,4.246379941502002042e-01,-1.847685834167737795e+00,-8.890907213007671617e-01,-5.803591384624318117e-01,3.224995315553183528e-01,7.773506102496584302e-02
6.171761899613261715e-01,-1.018627652027167541e+00,-1.525919552966401360e+00,-9.268928814390321458e-01,-3.575715005581819317e-01,-1.073103052483124209e-01,-1.753057636997263247e+00,-8.316473765910233906e-01,-7.519578302302077910e-01,-8.541675674105544264e-03,1.241604538793296547e-01
-1.313894181745512757e+00,-1.670679655340082004e+00,-7.073696218359876164e-01,-2.711392419646036500e-01,-3.176102725892912537e-01,-7.876478482654312163e-01,-1.773328470895016773e+00,-1.225855193173720631e-01,7.088309806121370071e-01,-1.399370430416395417e+00,2.367773057074948895e-01
-3.203463174734719754e-01,-1.855526794582317951e+00,-2.634121400866654694e-01,4.430720384785245824e-02,1.244027110846053453e-03,-6.083109302314577693e-01,-1.073569079283405836e+00,-2.191798607318247993e-01,-7.238497695872381232e-01,-1.103758639174207801e+00,-8.850383532255271524e-01
7.478350835455116474e-01,-1.667459605716897109e+00,8.766280394433072498e-01,-1.290396796324856377e+00,-2.067092810595789476e-01,7.798557470167715167e-01,-1.100565417820805969e+00,1.579488528458449226e-01,-1.519381520634199623e+00,-1.259758945258512841e-01,-8.685050114769882201e-01
-6.483891319713296075e-02,1.771170355206607427e-01,6.677966709185646499e-01,1.944169089288950714e-01,1.869066812033825242e-01,-1.104527153596815747e+00,-6.279811788300902753e-02,4.887950937497700932e-01,-4.744252980495882177e-01,-8.068852240826943079e-02,-6.904652461727004125e-04
-1.661949269666147533e-01,7.571124090932476736e-02,1.989033038961095068e+00,1.257059162490877791e+00,1.827345762517033956e+00,1.210325550129395800e-01,7.056032257574670341e-01,1.767681617777548286e+00,7.874966589222218705e-01,1.302838305814999043e+00,-2.443666170968979146e-02
1.669856601316396794e-01,2.738852720879025870e-01,1.013640237792212462e+00,2.915325871147256831e-01,8.399400305676126832e-01,2.337979180447568250e+00,9.334174923187282813e-01,1.368285683058032776e+00,1.127146145588750370e+00,4.543073861380108047e-01,-8.634168994585930124e-01
4.007496285133813063e-01,3.521134066464549073e-01,1.503327277163446052e+00,-2.724459965979977860e-01,1.942742222102278038e-01,-1.048862886189541738e-01,4.796044539866851086e-01,1.336529135965582427e+00,-3.222234305492067130e-01,1.788354805606440223e+00,3.362399973706989842e-01
-1.082958327091011475e+00,1.704067761685429949e-01,1.189674546952204315e+00,5.338085059945057997e-01,1.820894433622492814e+00,-1.806867904649789081e+00,3.196012058635430142e-01,3.641588577386703496e-01,-9.113311647788737702e-01,6.486989020276916207e-02,-6.910589195582744759e-01
5.301926920028504631e-01,1.442945295408596174e+00,3.793888292054011235e-01,-2.133116605214396833e-02,5.081867611429812248e-01,7.300996711485431279e-01,1.279241198699230531e-01,8.097705594447714983e-01,3.388033457988154140e+00,7.474938377471809225e-01,4.561365614872719965e-02
6.054845562110686668e-15,-1.189959073005633850e-14,5.823788311289583880e-16,-9.273571537049725152e-15,-7.124414207325226059e-15,4.686601473911030966e-15,-1.698066938336018457e-14,-4.288456544519657175e-15,-8.245533054623464010e-15,-2.443534364481072398e-15,5.993002255950020993e-15
